team,self_previous_shot,player_position,home_game,location_x,points,location_y,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,weekday,time_decimal,time_elapsed,distance_ft_to_basket,game_id,cell_x,cell_y,cell
ATL,Fallido,PF,Si,89,2,326,Paul Millsap,23,2,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Disparo del banco pullup,Lunes,8.583333333,20.58333333,337.9304662,63,19,65,1965
ATL,Anotado,PG,Si,112,2,306,Dennis Schroder,20,2,Fallido,Atlanta Hawks,Golden State Warriors,Base,ConducciÃ³n de salto flotante,Lunes,8.916666667,20.91666667,325.8527275,63,24,61,2461
ATL,Fallido,SF,Si,112,2,256,Thabo Sefolosha,11,2,Fallido,Atlanta Hawks,Golden State Warriors,Alero,Tiro de salto flotante,Lunes,9.1,21.1,279.4279871,63,24,51,2451
ATL,Fallido,PF,Si,98,2,337,Paul Millsap,32,2,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de salto de respuesta,Lunes,9.633333333,21.63333333,350.9601117,63,21,67,2167
ATL,Fallido,PG,Si,53,2,267,Dennis Schroder,26,2,Anotado,Atlanta Hawks,Golden State Warriors,Base,Bandeja,Lunes,10.06666667,22.06666667,272.2094782,63,11,53,1153
ATL,Anotado,PF,Si,303,3,262,Paul Millsap,32,2,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Salto de salto,Lunes,10.6,22.6,400.5658498,63,64,52,6452
ATL,Fallido,SF,Si,58,2,256,Thabo Sefolosha,2,2,Anotado,Atlanta Hawks,Golden State Warriors,Alero,Bulto,Lunes,10.63333333,22.63333333,262.488095,63,12,51,1251
ATL,Anotado,SG,Si,167,3,475,Tim Hardaway Jr.,39,2,Fallido,Atlanta Hawks,Golden State Warriors,Escolta,Tiro de salto de 25 '3 puntos,Lunes,11.28333333,23.28333333,503.5017378,63,35,94,3594
ATL,Fallido,PF,Si,53,2,267,Ersan Ilyasova,17,2,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de bandeja de corte,Lunes,11.56666667,23.56666667,272.2094782,63,11,53,1153
ATL,Anotado,SG,Si,446,3,468,Tim Hardaway Jr.,26,2,Fallido,Atlanta Hawks,Golden State Warriors,Escolta,Tiro de salto de carrera de 45 '3 puntos,Lunes,12,24,646.4827917,63,95,93,9593
ATL,Fallido,SF,Si,887,2,252,Kent Bazemore,31,3,Fallido,Atlanta Hawks,Golden State Warriors,Alero,Bandeja,Lunes,0.8,24.8,922.1024889,63,190,50,19050
ATL,Fallido,PG,Si,882,2,223,Dennis Schroder,42,3,Fallido,Atlanta Hawks,Golden State Warriors,Base,Bandeja,Lunes,1.5,25.5,909.7543625,63,189,44,18944
ATL,Fallido,C,Si,882,2,236,Dwight Howard,3,3,Anotado,Atlanta Hawks,Golden State Warriors,Centro,Bulto,Lunes,1.55,25.55,913.0279295,63,189,47,18947
ATL,Anotado,PF,Si,863,2,104,Paul Millsap,25,3,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de salto de respuesta,Lunes,1.966666667,25.96666667,869.2439243,63,184,20,18420
ATL,Anotado,PG,Si,691,3,89,Dennis Schroder,42,3,Fallido,Atlanta Hawks,Golden State Warriors,Base,Salto de salto,Lunes,2.666666667,26.66666667,696.7079733,63,148,17,14817
ATL,Fallido,PF,Si,838,2,305,Paul Millsap,26,3,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de salto de respuesta,Lunes,3.1,27.1,891.77856,63,179,60,17960
ATL,Fallido,PF,Si,842,2,266,Paul Millsap,4,3,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de salto flotante,Lunes,3.166666667,27.16666667,883.0175536,63,180,53,18053
ATL,Fallido,SG,Si,882,2,256,Tim Hardaway Jr.,60,3,Anotado,Atlanta Hawks,Golden State Warriors,Escolta,Jr. 1 'Corte de bandeja de corte,Lunes,4.166666667,28.16666667,918.400784,63,189,51,18951
ATL,Anotado,PF,Si,886,2,230,Paul Millsap,36,3,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Bandeja,Lunes,4.766666667,28.76666667,915.3665932,63,189,45,18945
ATL,Anotado,SF,Si,868,2,267,Kent Bazemore,82,3,Anotado,Atlanta Hawks,Golden State Warriors,Alero,Bandeja,Lunes,6.133333333,30.13333333,908.1371042,63,186,53,18653
ATL,Anotado,SF,Si,720,2,130,Kent Bazemore,29,3,Fallido,Atlanta Hawks,Golden State Warriors,Alero,Tiro de salto pullup,Lunes,6.616666667,30.61666667,731.641989,63,154,25,15425
ATL,Fallido,SF,Si,887,2,226,Thabo Sefolosha,47,3,Bloqueado,Atlanta Hawks,Golden State Warriors,Alero,Bandeja,Lunes,7.4,31.4,915.3387351,63,190,45,19045
ATL,Bloqueado,SG,Si,719,3,431,Tim Hardaway Jr.,32,3,Anotado,Atlanta Hawks,Golden State Warriors,Escolta,Tiro de salto de 25 '3 puntos,Lunes,7.933333333,31.93333333,838.2851543,63,154,86,15486
ATL,Anotado,SG,Si,689,2,197,Tim Hardaway Jr.,19,3,Fallido,Atlanta Hawks,Golden State Warriors,Escolta,Jr. 21 'Pullup Jump Shot,Lunes,8.25,32.25,716.6100753,63,147,39,14739
ATL,Fallido,PF,Si,887,2,236,Paul Millsap,9,3,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Bandeja,Lunes,8.4,32.4,917.8589216,63,190,47,19047
ATL,Fallido,SG,Si,887,2,246,Tim Hardaway Jr.,19,3,Anotado,Atlanta Hawks,Golden State Warriors,Escolta,Jr. Running Roll Roll Bana,Lunes,8.716666667,32.71666667,920.4808526,63,190,49,19049
ATL,Anotado,SG,Si,871,2,235,Tim Hardaway Jr.,73,3,Bloqueado,Atlanta Hawks,Golden State Warriors,Escolta,Jr. 2 'Plazo de conducciÃ³n,Lunes,9.933333333,33.93333333,902.1452211,63,186,46,18646
ATL,Bloqueado,SG,Si,886,2,241,Tim Hardaway Jr.,3,3,Anotado,Atlanta Hawks,Golden State Warriors,Escolta,Jr.,Lunes,9.983333333,33.98333333,918.1922457,63,189,48,18948
ATL,Anotado,SG,Si,882,2,233,Tim Hardaway Jr.,59,3,Anotado,Atlanta Hawks,Golden State Warriors,Escolta,Jr. 2 'Plazo de conducciÃ³n,Lunes,10.96666667,34.96666667,912.257091,63,189,46,18946
ATL,Anotado,F,Si,637,3,254,Taurean Prince,42,3,Anotado,Atlanta Hawks,Golden State Warriors,Ala,Salto de salto,Lunes,11.66666667,35.66666667,685.7732862,63,136,50,13650
ATL,Anotado,SG,Si,352,3,246,Tim Hardaway Jr.,20,3,Fallido,Atlanta Hawks,Golden State Warriors,Escolta,Disparo de salto pull-up de 54 '3pt corriendo,Lunes,12,36,429.4414978,63,75,49,7549
ATL,Fallido,PF,Si,882,2,222,Paul Millsap,31,4,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Bandeo,Lunes,0.416666667,36.41666667,909.5097581,63,189,44,18944
ATL,Fallido,PF,Si,681,3,122,Ersan Ilyasova,33,4,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Salto de salto,Lunes,0.966666667,36.96666667,691.8417449,63,145,24,14524
ATL,Anotado,SG,Si,655,3,336,Tim Hardaway Jr.,46,4,Fallido,Atlanta Hawks,Golden State Warriors,Escolta,Tiro de salto de 25 '3 puntos,Lunes,1.733333333,37.73333333,736.1528374,63,140,67,14067
ATL,Fallido,PF,Si,882,2,233,Ersan Ilyasova,30,4,Bloqueado,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de bandeja de corte,Lunes,2.233333333,38.23333333,912.257091,63,189,46,18946
ATL,Bloqueado,G,Si,733,2,151,Malcolm Delaney,72,4,Fallido,Atlanta Hawks,Golden State Warriors,Guardia,Tiro de salto pullup,Lunes,3.433333333,39.43333333,748.3916087,63,157,30,15730
ATL,Fallido,SF,Si,765,2,141,Kent Bazemore,30,4,Fallido,Atlanta Hawks,Golden State Warriors,Alero,Tiro de salto pullup,Lunes,3.933333333,39.93333333,777.8855957,63,163,28,16328
ATL,Fallido,SF,Si,792,2,210,Kent Bazemore,64,4,Fallido,Atlanta Hawks,Golden State Warriors,Alero,Tiro de salto pullup,Lunes,5,41,819.3680492,63,169,41,16941
ATL,Fallido,PF,Si,729,3,48,Paul Millsap,80,4,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Disparo del banco pullup,Lunes,6.333333333,42.33333333,730.5785379,63,156,9,15609
ATL,Anotado,PF,Si,740,2,233,Paul Millsap,68,4,Fallido,Atlanta Hawks,Golden State Warriors,Ala pivot,Tiro de salto pullup,Lunes,7.466666667,43.46666667,775.8150553,63,158,46,15846
ATL,Fallido,PF,Si,689,3,97,Paul Millsap,39,4,Anotado,Atlanta Hawks,Golden State Warriors,Ala pivot,Salto de salto,Lunes,8.116666667,44.11666667,695.7945099,63,147,19,14719
ATL,Anotado,SF,Si,887,2,256,Kent Bazemore,26,4,Fallido,Atlanta Hawks,Golden State Warriors,Alero,ConducciÃ³n de bandeja inversa,Lunes,8.55,44.55,923.2036612,63,190,51,19051
ATL,Fallido,SF,Si,858,2,261,Kent Bazemore,73,4,Anotado,Atlanta Hawks,Golden State Warriors,Alero,Bandeja,Lunes,9.766666667,45.76666667,896.8193798,63,183,52,18352
ATL,Anotado,SF,Si,709,3,59,Kent Bazemore,110,4,Anotado,Atlanta Hawks,Golden State Warriors,Alero,Paso atrÃ¡s en el salto de salto,Lunes,11.6,47.6,711.4506308,63,151,11,15111
ATL,Fallido,SF,Si,185,2,176,Thabo Sefolosha,30,1,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Tiro de salto pullup,MiÃ©rcoles,0.8,0.8,255.3448648,64,39,35,3935
ATL,Anotado,PG,Si,229,2,182,Dennis Schroder,36,1,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,1.4,1.4,292.5149569,64,49,36,4936
ATL,Anotado,SF,Si,58,2,269,Thabo Sefolosha,18,1,Bloqueado,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,1.7,1.7,275.1817581,64,12,53,1253
ATL,Bloqueado,C,Si,67,2,221,Dwight Howard,5,1,Bloqueado,Atlanta Hawks,Brooklyn Nets,Centro,Salto de salto,MiÃ©rcoles,1.783333333,1.783333333,230.9328907,64,14,44,1444
ATL,Bloqueado,PF,Si,166,2,346,Paul Millsap,21,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Paso atrÃ¡s en el salto de salto,MiÃ©rcoles,2.133333333,2.133333333,383.7603419,64,35,69,3569
ATL,Fallido,PF,Si,58,2,244,Paul Millsap,95,1,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeja,MiÃ©rcoles,3.716666667,3.716666667,250.7987241,64,12,48,1248
ATL,Anotado,SF,Si,50,2,243,Thabo Sefolosha,22,1,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,4.083333333,4.083333333,248.0907092,64,10,48,1048
ATL,Anotado,PG,Si,215,2,172,Dennis Schroder,18,1,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,4.383333333,4.383333333,275.3343422,64,46,34,4634
ATL,Fallido,SF,Si,62,2,244,Kent Bazemore,52,1,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,5.25,5.25,251.753848,64,13,48,1348
ATL,Anotado,PF,Si,72,2,110,Paul Millsap,45,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Salto de salto,MiÃ©rcoles,6,6,131.4686274,64,15,21,1521
ATL,Fallido,PF,Si,74,2,254,Paul Millsap,35,1,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeo,MiÃ©rcoles,6.583333333,6.583333333,264.5600121,64,15,50,1550
ATL,Anotado,C,Si,77,2,234,Dwight Howard,23,1,Anotado,Atlanta Hawks,Brooklyn Nets,Centro,CondacciÃ³n conductora de los dedos,MiÃ©rcoles,6.966666667,6.966666667,246.3432565,64,16,46,1646
ATL,Anotado,PG,Si,53,2,265,Dennis Schroder,25,1,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,7.383333333,7.383333333,270.2480342,64,11,52,1152
ATL,Anotado,PG,Si,54,2,274,Dennis Schroder,47,1,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,8.166666667,8.166666667,279.2704782,64,11,54,1154
ATL,Anotado,PG,Si,50,2,256,Dennis Schroder,38,1,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,8.8,8.8,260.8371139,64,10,51,1051
ATL,Anotado,SG,Si,53,2,241,Tim Hardaway Jr.,24,1,Fallido,Atlanta Hawks,Brooklyn Nets,Escolta,Jr. 1 'Running Cutup,MiÃ©rcoles,9.2,9.2,246.7589917,64,11,48,1148
ATL,Fallido,PG,Si,236,3,92,Dennis Schroder,16,1,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,9.466666667,9.466666667,253.2982432,64,50,18,5018
ATL,Fallido,PG,Si,259,3,108,Jose Calderon,36,1,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,10.06666667,10.06666667,280.6153952,64,55,21,5521
ATL,Fallido,PF,Si,123,2,264,Paul Millsap,18,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,ConducciÃ³n de salto flotante,MiÃ©rcoles,10.36666667,10.36666667,291.2473176,64,26,52,2652
ATL,Fallido,PF,Si,62,2,265,Paul Millsap,3,1,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Punta de enlace de punta,MiÃ©rcoles,10.41666667,10.41666667,272.1562051,64,13,52,1352
ATL,Anotado,PF,Si,180,2,416,Ersan Ilyasova,36,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Tiro de salto pullup,MiÃ©rcoles,11.01666667,11.01666667,453.2725449,64,38,83,3883
ATL,Fallido,PF,Si,243,3,407,Paul Millsap,28,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Salto de salto,MiÃ©rcoles,11.48333333,11.48333333,474.0232062,64,52,81,5281
ATL,Fallido,F,Si,269,3,370,Taurean Prince,30,1,Fallido,Atlanta Hawks,Brooklyn Nets,Ala,Tiro de salto pullup,MiÃ©rcoles,11.98333333,11.98333333,457.4505438,64,57,73,5773
ATL,Fallido,SG,Si,136,2,256,Tim Hardaway Jr.,31,2,Bloqueado,Atlanta Hawks,Brooklyn Nets,Escolta,JR. 9 'Tiro de salto de respuesta,MiÃ©rcoles,0.5,12.5,289.8827349,64,29,51,2951
ATL,Bloqueado,SG,Si,290,3,223,Tim Hardaway Jr.,55,2,Anotado,Atlanta Hawks,Brooklyn Nets,Escolta,Tiro de salto pullup de 24 '3 puntos,MiÃ©rcoles,1.416666667,13.41666667,365.8264616,64,62,44,6244
ATL,Anotado,F,Si,62,2,252,Taurean Prince,26,2,Fallido,Atlanta Hawks,Brooklyn Nets,Ala,Bandeja,MiÃ©rcoles,1.85,13.85,259.5149321,64,13,50,1350
ATL,Fallido,F,Si,58,2,264,Taurean Prince,1,2,Anotado,Atlanta Hawks,Brooklyn Nets,Ala,Punta de enlace de punta,MiÃ©rcoles,1.866666667,13.86666667,270.2961339,64,12,52,1252
ATL,Anotado,C,Si,239,2,259,Dwight Howard,29,2,Fallido,Atlanta Hawks,Brooklyn Nets,Centro,Salto de salto,MiÃ©rcoles,2.35,14.35,352.4230412,64,51,51,5151
ATL,Fallido,PF,Si,249,2,359,Ersan Ilyasova,24,2,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Paso atrÃ¡s en el salto de salto,MiÃ©rcoles,2.75,14.75,436.9004463,64,53,71,5371
ATL,Fallido,PG,Si,175,2,406,Dennis Schroder,57,2,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,3.7,15.7,442.1097149,64,37,81,3781
ATL,Fallido,PG,Si,102,2,334,Dennis Schroder,32,2,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Disparo del banco pullup,MiÃ©rcoles,4.233333333,16.23333333,349.2277194,64,21,66,2166
ATL,Anotado,F,Si,72,2,285,Taurean Prince,26,2,Bloqueado,Atlanta Hawks,Brooklyn Nets,Ala,Bandeja,MiÃ©rcoles,4.666666667,16.66666667,293.954078,64,15,56,1556
ATL,Bloqueado,SF,Si,79,2,49,Kent Bazemore,12,2,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Paso atrÃ¡s en el salto de salto,MiÃ©rcoles,4.866666667,16.86666667,92.96235797,64,16,9,1609
ATL,Fallido,SF,Si,72,2,314,Kent Bazemore,76,2,Bloqueado,Atlanta Hawks,Brooklyn Nets,Alero,Tiro de salto pullup,MiÃ©rcoles,6.133333333,18.13333333,322.1490338,64,15,62,1562
ATL,Bloqueado,PG,Si,171,2,262,Dennis Schroder,17,2,Fallido,Atlanta Hawks,Brooklyn Nets,Base,ConducciÃ³n de salto flotante,MiÃ©rcoles,6.416666667,18.41666667,312.8657859,64,36,52,3652
ATL,Fallido,SF,Si,82,3,483,Thabo Sefolosha,43,2,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Salto de salto,MiÃ©rcoles,7.133333333,19.13333333,489.9112164,64,17,96,1796
ATL,Fallido,C,Si,52,2,250,Dwight Howard,2,2,Anotado,Atlanta Hawks,Brooklyn Nets,Centro,Tip Tunk Shunk,MiÃ©rcoles,7.166666667,19.16666667,255.3507392,64,11,49,1149
ATL,Anotado,SF,Si,46,2,244,Kent Bazemore,39,2,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,7.816666667,19.81666667,248.2982078,64,9,48,948
ATL,Fallido,PG,Si,58,2,241,Dennis Schroder,16,2,Bloqueado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,8.083333333,20.08333333,247.8810198,64,12,48,1248
ATL,Bloqueado,PG,Si,290,3,306,Dennis Schroder,37,2,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,8.7,20.7,421.5874761,64,62,61,6261
ATL,Anotado,PF,Si,264,3,380,Ersan Ilyasova,68,2,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Salto de salto,MiÃ©rcoles,9.833333333,21.83333333,462.7050897,64,56,75,5675
ATL,Fallido,SG,Si,156,2,89,Tim Hardaway Jr.,26,2,Anotado,Atlanta Hawks,Brooklyn Nets,Escolta,Jr.,MiÃ©rcoles,10.26666667,22.26666667,179.6023385,64,33,17,3317
ATL,Anotado,PF,Si,79,2,92,Paul Millsap,32,2,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Paso atrÃ¡s en el salto de salto,MiÃ©rcoles,10.8,22.8,121.2641744,64,16,18,1618
ATL,Anotado,SF,Si,74,3,483,Thabo Sefolosha,57,2,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Salto de salto,MiÃ©rcoles,11.75,23.75,488.6358562,64,15,96,1596
ATL,Fallido,PF,Si,557,3,215,Paul Millsap,15,2,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Running Pull-Up Jump Shot,MiÃ©rcoles,12,24,597.0544364,64,119,42,11942
ATL,Fallido,SF,Si,709,3,68,Kent Bazemore,31,3,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Salto de salto,MiÃ©rcoles,0.466666667,24.46666667,712.2534661,64,151,13,15113
ATL,Anotado,SF,Si,915,2,100,Kent Bazemore,16,3,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Salto de salto,MiÃ©rcoles,0.733333333,24.73333333,920.4482604,64,196,19,19619
ATL,Anotado,SF,Si,886,2,238,Kent Bazemore,12,3,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Bulto,MiÃ©rcoles,0.933333333,24.93333333,917.4093961,64,189,47,18947
ATL,Fallido,SF,Si,750,2,136,Kent Bazemore,43,3,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Tiro de salto pullup,MiÃ©rcoles,1.65,25.65,762.2309361,64,160,27,16027
ATL,Fallido,SF,Si,878,2,231,Thabo Sefolosha,53,3,Anotado,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,2.533333333,26.53333333,907.8793973,64,188,46,18846
ATL,Anotado,PF,Si,886,2,259,Paul Millsap,28,3,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeo,MiÃ©rcoles,3,27,923.0801699,64,189,51,18951
ATL,Anotado,PG,Si,640,3,246,Dennis Schroder,38,3,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,3.633333333,27.63333333,685.6500565,64,137,49,13749
ATL,Fallido,PG,Si,882,2,261,Dennis Schroder,26,3,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,4.066666667,28.06666667,919.807045,64,189,52,18952
ATL,Anotado,SF,Si,887,2,249,Kent Bazemore,15,3,Bloqueado,Atlanta Hawks,Brooklyn Nets,Alero,Bandeja,MiÃ©rcoles,4.316666667,28.31666667,921.2871431,64,190,49,19049
ATL,Bloqueado,C,Si,881,2,230,Dwight Howard,36,3,Anotado,Atlanta Hawks,Brooklyn Nets,Centro,Bandeja inversa,MiÃ©rcoles,4.916666667,28.91666667,910.5278689,64,188,45,18845
ATL,Anotado,PG,Si,856,2,184,Dennis Schroder,18,3,Bloqueado,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,5.216666667,29.21666667,875.5523971,64,183,36,18336
ATL,Bloqueado,PG,Si,894,2,91,Dennis Schroder,3,3,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,5.266666667,29.26666667,898.6194968,64,191,18,19118
ATL,Fallido,PF,Si,686,3,377,Paul Millsap,21,3,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Salto de salto,MiÃ©rcoles,5.616666667,29.61666667,782.7675262,64,147,75,14775
ATL,Fallido,C,Si,888,2,250,Dwight Howard,11,3,Anotado,Atlanta Hawks,Brooklyn Nets,Centro,Corte de tiro de volcado,MiÃ©rcoles,5.8,29.8,922.5204605,64,190,49,19049
ATL,Anotado,SF,Si,804,3,478,Kent Bazemore,20,3,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Salto de salto,MiÃ©rcoles,6.133333333,30.13333333,935.3608929,64,172,95,17295
ATL,Fallido,PF,Si,889,2,230,Ersan Ilyasova,3,3,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bulto,MiÃ©rcoles,6.183333333,30.18333333,918.2706573,64,190,45,19045
ATL,Fallido,PG,Si,882,2,231,Dennis Schroder,33,3,Anotado,Atlanta Hawks,Brooklyn Nets,Base,Bandeja,MiÃ©rcoles,6.733333333,30.73333333,911.7483205,64,189,46,18946
ATL,Anotado,SG,Si,888,2,250,Tim Hardaway Jr.,81,3,Anotado,Atlanta Hawks,Brooklyn Nets,Escolta,Jr. Alley oop volteo,MiÃ©rcoles,8.083333333,32.08333333,922.5204605,64,190,49,19049
ATL,Anotado,PF,Si,802,2,236,Paul Millsap,43,3,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Tiro de salto pullup,MiÃ©rcoles,8.8,32.8,836.0023923,64,171,47,17147
ATL,Anotado,PG,Si,725,2,266,Dennis Schroder,27,3,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,9.25,33.25,772.2570815,64,155,53,15553
ATL,Fallido,PF,Si,882,2,120,Paul Millsap,24,3,Fallido,Atlanta Hawks,Brooklyn Nets,Ala pivot,Tiro de salto pullup,MiÃ©rcoles,9.65,33.65,890.1258338,64,189,23,18923
ATL,Fallido,SG,Si,706,2,250,Tim Hardaway Jr.,53,3,Fallido,Atlanta Hawks,Brooklyn Nets,Escolta,JR. 18 'JUNTO PUSCURADO TOTO,MiÃ©rcoles,10.53333333,34.53333333,748.9566076,64,151,49,15149
ATL,Fallido,PF,Si,647,3,199,Ersan Ilyasova,25,3,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Salto de salto,MiÃ©rcoles,10.95,34.95,676.9121066,64,138,39,13839
ATL,Anotado,SG,Si,888,2,250,Tim Hardaway Jr.,34,3,Anotado,Atlanta Hawks,Brooklyn Nets,Escolta,Jr. conduciendo volcada,MiÃ©rcoles,11.51666667,35.51666667,922.5204605,64,190,49,19049
ATL,Anotado,SG,Si,566,3,251,Tim Hardaway Jr.,29,3,Fallido,Atlanta Hawks,Brooklyn Nets,Escolta,Toco de salto pull-up de 32 '3 puntos de carrera,MiÃ©rcoles,12,36,619.1582996,64,121,50,12150
ATL,Fallido,PF,Si,894,2,241,Paul Millsap,31,4,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Tiro de bandeja de corte,MiÃ©rcoles,0.25,36.25,925.9141429,64,191,48,19148
ATL,Anotado,F,Si,890,2,228,Taurean Prince,25,4,Fallido,Atlanta Hawks,Brooklyn Nets,Ala,Bandeja,MiÃ©rcoles,0.666666667,36.66666667,918.7404421,64,190,45,19045
ATL,Fallido,SG,Si,878,2,233,Tim Hardaway Jr.,26,4,Fallido,Atlanta Hawks,Brooklyn Nets,Escolta,Jr. 2 'Plazo de conducciÃ³n,MiÃ©rcoles,1.1,37.1,908.3903346,64,188,46,18846
ATL,Fallido,SG,Si,881,2,241,Tim Hardaway Jr.,4,4,Anotado,Atlanta Hawks,Brooklyn Nets,Escolta,Jr.,MiÃ©rcoles,1.166666667,37.16666667,913.3684908,64,188,48,18848
ATL,Anotado,PF,Si,899,2,228,Paul Millsap,30,4,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeo,MiÃ©rcoles,1.666666667,37.66666667,927.4615895,64,192,45,19245
ATL,Anotado,SG,Si,789,2,92,Tim Hardaway Jr.,22,4,Fallido,Atlanta Hawks,Brooklyn Nets,Escolta,Jr.,MiÃ©rcoles,2.033333333,38.03333333,794.3456427,64,169,18,16918
ATL,Fallido,PF,Si,876,2,228,Paul Millsap,51,4,Anotado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeja,MiÃ©rcoles,2.883333333,38.88333333,905.185064,64,187,45,18745
ATL,Anotado,PF,Si,887,2,231,Paul Millsap,28,4,Bloqueado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeja,MiÃ©rcoles,3.35,39.35,916.5860571,64,190,46,19046
ATL,Bloqueado,C,Si,888,2,250,Dwight Howard,4,4,Anotado,Atlanta Hawks,Brooklyn Nets,Centro,Retroceso,MiÃ©rcoles,3.416666667,39.41666667,922.5204605,64,190,49,19049
ATL,Anotado,PG,Si,878,3,14,Jose Calderon,29,4,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Salto de salto,MiÃ©rcoles,3.9,39.9,878.1116102,64,188,2,18802
ATL,Fallido,PF,Si,886,2,228,Paul Millsap,26,4,Bloqueado,Atlanta Hawks,Brooklyn Nets,Ala pivot,Bandeja,MiÃ©rcoles,4.333333333,40.33333333,914.8661104,64,189,45,18945
ATL,Bloqueado,PG,Si,650,3,231,Dennis Schroder,13,4,Fallido,Atlanta Hawks,Brooklyn Nets,Base,Tiro de salto pullup,MiÃ©rcoles,4.55,40.55,689.8267899,64,139,46,13946
ATL,Fallido,SF,Si,735,2,269,Kent Bazemore,41,4,Fallido,Atlanta Hawks,Brooklyn Nets,Alero,Tiro de salto pullup,MiÃ©rcoles,5.233333333,41.23333333,782.6787336,64,157,53,15753
