team,self_previous_shot,player_position,home_game,location_x,home_team,shot_type,points,away_team,location_y,time,date,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,date_formatted,weekday,distance_ft_to_basket,game_id
ATL,Fallido,PF,No,908,SAS,Jump Shot,2,ATL,416,8:03,13/03/2017,Paul Millsap,50,2,Anotado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,998.7592302,67
ATL,Anotado,PG,No,861,SAS,Pullup Jump Shot,2,ATL,172,8:38,13/03/2017,Dennis Schroder,35,2,Anotado,San Antonio Spurs,Atlanta Hawks,Base,Tiro de salto pullup,13/03/2017,Lunes,878.0119589,67
ATL,Anotado,PG,No,724,SAS,Jump Shot,3,ATL,56,9:08,13/03/2017,Dennis Schroder,30,2,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Salto de salto,13/03/2017,Lunes,726.1625162,67
ATL,Fallido,SF,No,890,SAS,Driving Finger Roll Layup,2,ATL,235,9:33,13/03/2017,Kent Bazemore,25,2,Anotado,San Antonio Spurs,Atlanta Hawks,Alero,CondacciÃ³n conductora de los dedos,13/03/2017,Lunes,920.5025801,67
ATL,Anotado,SF,No,895,SAS,Jump Shot,2,ATL,184,10:08,13/03/2017,Thabo Sefolosha,35,2,Fallido,San Antonio Spurs,Atlanta Hawks,Alero,Salto de salto,13/03/2017,Lunes,913.7182279,67
ATL,Fallido,PG,No,894,SAS,Finger Roll Layup,2,ATL,235,10:24,13/03/2017,Dennis Schroder,16,2,Anotado,San Antonio Spurs,Atlanta Hawks,Base,Bandeja,13/03/2017,Lunes,924.3705967,67
ATL,Anotado,PG,No,878,SAS,Driving Finger Roll Layup,2,ATL,238,11:29,13/03/2017,Dennis Schroder,65,2,Anotado,San Antonio Spurs,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,13/03/2017,Lunes,909.68566,67
ATL,Anotado,PG,No,890,SAS,Driving Bank Shot,2,ATL,295,12:00,13/03/2017,Dennis Schroder,31,2,Anotado,San Antonio Spurs,Atlanta Hawks,Base,Disparo de conducir en el banco,13/03/2017,Lunes,937.6166594,67
ATL,Anotado,C,No,69,SAS,Layup,2,ATL,230,0:18,13/03/2017,Dwight Howard,,3,Anotado,San Antonio Spurs,Atlanta Hawks,Centro,Bandeo,13/03/2017,Lunes,240.1270497,67
ATL,Anotado,SF,No,46,SAS,Jump Shot,3,ATL,17,1:24,13/03/2017,Thabo Sefolosha,66,3,Fallido,San Antonio Spurs,Atlanta Hawks,Alero,Salto de salto,13/03/2017,Lunes,49.04079934,67
ATL,Fallido,PG,No,171,SAS,Pullup Jump Shot,2,ATL,234,1:42,13/03/2017,Dennis Schroder,18,3,Anotado,San Antonio Spurs,Atlanta Hawks,Base,Tiro de salto pullup,13/03/2017,Lunes,289.8223594,67
ATL,Anotado,PF,No,52,SAS,Alley Oop Dunk,2,ATL,250,2:13,13/03/2017,Paul Millsap,31,3,Anotado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,CallejÃ³n oop volteo,13/03/2017,Lunes,255.3507392,67
ATL,Anotado,PF,No,180,SAS,Jump Shot,3,ATL,35,3:26,13/03/2017,Paul Millsap,73,3,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,183.3712082,67
ATL,Fallido,C,No,77,SAS,Layup,2,ATL,259,4:20,13/03/2017,Dwight Howard,54,3,Fallido,San Antonio Spurs,Atlanta Hawks,Centro,Bandeo,13/03/2017,Lunes,270.2036269,67
ATL,Fallido,C,No,50,SAS,Hook Shot,2,ATL,177,5:19,13/03/2017,Dwight Howard,59,3,Anotado,San Antonio Spurs,Atlanta Hawks,Centro,Tiro de gancho,13/03/2017,Lunes,183.9266158,67
ATL,Anotado,C,No,72,SAS,Hook Shot,2,ATL,323,5:47,13/03/2017,Dwight Howard,28,3,Bloqueado,San Antonio Spurs,Atlanta Hawks,Centro,Tiro de gancho,13/03/2017,Lunes,330.9274845,67
ATL,Bloqueado,PG,No,46,SAS,Jump Shot,2,ATL,414,5:51,13/03/2017,Dennis Schroder,4,3,Anotado,San Antonio Spurs,Atlanta Hawks,Base,Salto de salto,13/03/2017,Lunes,416.5477164,67
ATL,Anotado,PF,No,72,SAS,Driving Bank Shot,2,ATL,171,6:48,13/03/2017,Paul Millsap,57,3,Anotado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Disparo de conducir en el banco,13/03/2017,Lunes,185.5397532,67
ATL,Anotado,PG,No,220,SAS,Pullup Jump Shot,2,ATL,185,7:18,13/03/2017,Dennis Schroder,30,3,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Tiro de salto pullup,13/03/2017,Lunes,287.445647,67
ATL,Fallido,SG,No,53,SAS,Jr. 1' Layup,2,ATL,239,7:34,13/03/2017,Tim Hardaway Jr.,16,3,Anotado,San Antonio Spurs,Atlanta Hawks,Escolta,Jr. 1 'Baneup,13/03/2017,Lunes,244.8060457,67
ATL,Anotado,PG,No,126,SAS,Pullup Bank Shot,2,ATL,128,8:03,13/03/2017,Dennis Schroder,29,3,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Disparo del banco pullup,13/03/2017,Lunes,179.6106901,67
ATL,Fallido,PF,No,35,SAS,Jump Shot,2,ATL,99,9:10,13/03/2017,Paul Millsap,67,3,Anotado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,105.0047618,67
ATL,Anotado,SF,No,58,SAS,Reverse Layup,2,ATL,265,9:43,13/03/2017,Thabo Sefolosha,33,3,Anotado,San Antonio Spurs,Atlanta Hawks,Alero,Bandeja inversa,13/03/2017,Lunes,271.2729253,67
ATL,Anotado,SF,No,59,SAS,Pullup Jump Shot,2,ATL,99,10:07,13/03/2017,Thabo Sefolosha,24,3,Anotado,San Antonio Spurs,Atlanta Hawks,Alero,Tiro de salto pullup,13/03/2017,Lunes,115.2475596,67
ATL,Anotado,PG,No,67,SAS,Layup,2,ATL,252,10:44,13/03/2017,Dennis Schroder,37,3,Bloqueado,San Antonio Spurs,Atlanta Hawks,Base,Bandeo,13/03/2017,Lunes,260.754674,67
ATL,Bloqueado,PF,No,51,SAS,Jump Shot,3,ATL,13,10:47,13/03/2017,Ersan Ilyasova,3,3,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,52.63078947,67
ATL,Fallido,PF,No,35,SAS,Jump Shot,2,ATL,311,10:48,13/03/2017,Paul Millsap,1,3,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,312.9632566,67
ATL,Fallido,PG,No,41,SAS,Driving Finger Roll Layup,2,ATL,243,11:11,13/03/2017,Dennis Schroder,23,3,Anotado,San Antonio Spurs,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,13/03/2017,Lunes,246.4345755,67
ATL,Anotado,PF,No,51,SAS,Layup,2,ATL,272,11:39,13/03/2017,Ersan Ilyasova,28,3,Bloqueado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Bandeo,13/03/2017,Lunes,276.7399501,67
ATL,Bloqueado,SG,No,249,SAS,25' 3PT Jump Shot,3,ATL,99,0:36,13/03/2017,Tim Hardaway Jr.,,4,Anotado,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,13/03/2017,Lunes,267.9589521,67
ATL,Anotado,PF,No,45,SAS,Pullup Jump Shot,2,ATL,409,1:12,13/03/2017,Paul Millsap,36,4,Anotado,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Tiro de salto pullup,13/03/2017,Lunes,411.4681033,67
ATL,Anotado,PF,No,166,SAS,Jump Shot,2,ATL,84,1:42,13/03/2017,Paul Millsap,30,4,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,186.0430058,67
ATL,Fallido,SG,No,205,SAS,25' 3PT Jump Shot,3,ATL,450,2:29,13/03/2017,Tim Hardaway Jr.,47,4,Fallido,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,13/03/2017,Lunes,494.4946916,67
ATL,Fallido,SG,No,310,SAS,26' 3PT Jump Shot,3,ATL,259,2:43,13/03/2017,Tim Hardaway Jr.,14,4,Anotado,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 26 '3 puntos,13/03/2017,Lunes,403.9566808,67
ATL,Anotado,SG,No,215,SAS,Jr. 17' Jump Shot,2,ATL,230,3:32,13/03/2017,Tim Hardaway Jr.,49,4,Fallido,San Antonio Spurs,Atlanta Hawks,Escolta,JR. 17 'Jump Shot,13/03/2017,Lunes,314.8412298,67
ATL,Fallido,F,No,45,SAS,Alley Oop Layup,2,ATL,269,3:52,13/03/2017,Taurean Prince,20,4,Anotado,San Antonio Spurs,Atlanta Hawks,Ala,CallejÃ³n,13/03/2017,Lunes,272.7379695,67
ATL,Anotado,SG,No,52,SAS,Jr.  Cutting Dunk Shot,2,ATL,250,4:41,13/03/2017,Tim Hardaway Jr.,49,4,Anotado,San Antonio Spurs,Atlanta Hawks,Escolta,Jr. Cortando tirada,13/03/2017,Lunes,255.3507392,67
ATL,Anotado,PF,No,35,SAS,Step Back Jump Shot,2,ATL,117,5:59,13/03/2017,Paul Millsap,78,4,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Paso atrÃ¡s en el salto de salto,13/03/2017,Lunes,122.1228889,67
ATL,Fallido,PG,No,46,SAS,Layup,2,ATL,236,6:24,13/03/2017,Dennis Schroder,25,4,Bloqueado,San Antonio Spurs,Atlanta Hawks,Base,Bandeo,13/03/2017,Lunes,240.441261,67
ATL,Bloqueado,SG,No,293,SAS,25' 3PT Jump Shot,3,ATL,310,7:00,13/03/2017,Tim Hardaway Jr.,36,4,Fallido,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,13/03/2017,Lunes,426.554803,67
ATL,Fallido,SF,No,69,SAS,Running Finger Roll Layup,2,ATL,260,7:28,13/03/2017,Kent Bazemore,28,4,Anotado,San Antonio Spurs,Atlanta Hawks,Alero,Cante de rollo de dedo corriendo,13/03/2017,Lunes,269,67
ATL,Anotado,PG,No,50,SAS,Driving Finger Roll Layup,2,ATL,265,8:01,13/03/2017,Dennis Schroder,33,4,Anotado,San Antonio Spurs,Atlanta Hawks,Base,CondacciÃ³n conductora de los dedos,13/03/2017,Lunes,269.6757312,67
ATL,Anotado,SG,No,259,SAS,25' 3PT Jump Shot,3,ATL,383,8:38,13/03/2017,Tim Hardaway Jr.,37,4,Fallido,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,13/03/2017,Lunes,462.3526792,67
ATL,Fallido,PG,No,234,SAS,Jump Shot,3,ATL,413,9:03,13/03/2017,Dennis Schroder,25,4,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Salto de salto,13/03/2017,Lunes,474.6841055,67
ATL,Fallido,PG,No,190,SAS,Jump Shot,3,ATL,450,9:28,13/03/2017,Dennis Schroder,25,4,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Salto de salto,13/03/2017,Lunes,488.4669897,67
ATL,Fallido,PG,No,107,SAS,Running Jump Shot,2,ATL,254,10:32,13/03/2017,Dennis Schroder,64,4,Fallido,San Antonio Spurs,Atlanta Hawks,Base,Tiro de salto,13/03/2017,Lunes,275.6174886,67
ATL,Fallido,SG,No,264,SAS,25' 3PT Jump Shot,3,ATL,126,11:06,13/03/2017,Tim Hardaway Jr.,34,4,Anotado,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 25 '3 puntos,13/03/2017,Lunes,292.5269218,67
ATL,Anotado,SG,No,46,SAS,3PT Jump Shot,3,ATL,482,11:20,13/03/2017,Tim Hardaway Jr.,14,4,Bloqueado,San Antonio Spurs,Atlanta Hawks,Escolta,Tiro de salto de 3 puntos,13/03/2017,Lunes,484.1900453,67
ATL,Bloqueado,SF,No,50,SAS,Layup,2,ATL,243,11:22,13/03/2017,Kent Bazemore,2,4,Anotado,San Antonio Spurs,Atlanta Hawks,Alero,Bandeo,13/03/2017,Lunes,248.0907092,67
ATL,Anotado,PF,No,220,SAS,Jump Shot,3,ATL,74,11:33,13/03/2017,Paul Millsap,11,4,Fallido,San Antonio Spurs,Atlanta Hawks,Ala-pÃ­vot,Salto de salto,13/03/2017,Lunes,232.1120419,67
ATL,Fallido,F,No,87,SAS,Jump Shot,3,ATL,483,11:39,13/03/2017,Taurean Prince,6,4,Anotado,San Antonio Spurs,Atlanta Hawks,Ala,Salto de salto,13/03/2017,Lunes,490.7728599,67
ATL,Anotado,F,No,50,SAS,Jump Shot,3,ATL,482,11:48,13/03/2017,Taurean Prince,9,4,Fallido,San Antonio Spurs,Atlanta Hawks,Ala,Salto de salto,13/03/2017,Lunes,484.5864216,67
ATL,Fallido,SF,No,97,SAS,Jump Shot,2,ATL,239,11:53,13/03/2017,Thabo Sefolosha,5,4,Fallido,San Antonio Spurs,Atlanta Hawks,Alero,Salto de salto,13/03/2017,Lunes,257.9341001,67
ATL,,SF,Si,53,ATL,Cutting Layup Shot,2,MEM,275,0:15,16/03/2017,Kent Bazemore,,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Alero,Tiro de bandeja de corte,16/03/2017,Jueves,280.0607077,68
ATL,Anotado,PG,Si,279,ATL,Pullup Jump Shot,3,MEM,351,1:43,16/03/2017,Dennis Schroder,88,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,448.3770735,68
ATL,Fallido,SF,Si,58,ATL,Driving Layup,2,MEM,260,2:25,16/03/2017,Kent Bazemore,42,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Alero,Bandeja,16/03/2017,Jueves,266.3906905,68
ATL,Fallido,PG,Si,254,ATL,Pullup Jump Shot,3,MEM,107,2:45,16/03/2017,Dennis Schroder,20,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,275.6174886,68
ATL,Anotado,PF,Si,298,ATL,Jump Shot,3,MEM,194,3:33,16/03/2017,Paul Millsap,48,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Salto de salto,16/03/2017,Jueves,355.5840266,68
ATL,Anotado,SF,Si,141,ATL,Pullup Jump Shot,2,MEM,442,4:13,16/03/2017,Kent Bazemore,40,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Alero,Tiro de salto pullup,16/03/2017,Jueves,463.9450398,68
ATL,Anotado,PG,Si,53,ATL,Running Layup,2,MEM,272,4:34,16/03/2017,Dennis Schroder,21,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Base,Bandeja,16/03/2017,Jueves,277.1154994,68
ATL,Anotado,PG,Si,274,ATL,Pullup Jump Shot,3,MEM,369,5:08,16/03/2017,Dennis Schroder,34,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,459.6052654,68
ATL,Fallido,PF,Si,151,ATL,Step Back Jump Shot,2,MEM,329,5:39,16/03/2017,Paul Millsap,31,1,Bloqueado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Paso atrÃ¡s en el salto de salto,16/03/2017,Jueves,361.9972376,68
ATL,Bloqueado,PF,Si,64,ATL,Pullup Jump Shot,2,MEM,172,6:33,16/03/2017,Paul Millsap,54,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Tiro de salto pullup,16/03/2017,Jueves,183.521116,68
ATL,Anotado,PG,Si,200,ATL,Running Pull-Up Jump Shot,3,MEM,457,6:58,16/03/2017,Dennis Schroder,25,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Running Pull-Up Jump Shot,16/03/2017,Jueves,498.8476721,68
ATL,Fallido,PG,Si,58,ATL,Driving Layup,2,MEM,241,7:30,16/03/2017,Dennis Schroder,32,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Base,Bandeja,16/03/2017,Jueves,247.8810198,68
ATL,Anotado,F,Si,264,ATL,Jump Shot,3,MEM,385,8:11,16/03/2017,Taurean Prince,41,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala,Salto de salto,16/03/2017,Jueves,466.8200938,68
ATL,Fallido,PF,Si,62,ATL,Jump Shot,3,MEM,477,8:41,16/03/2017,Paul Millsap,30,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Salto de salto,16/03/2017,Jueves,481.0124739,68
ATL,Anotado,SG,Si,161,ATL,25' 3PT Jump Shot,3,MEM,472,9:43,16/03/2017,Tim Hardaway Jr.,62,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 25 '3 puntos,16/03/2017,Jueves,498.7033186,68
ATL,Anotado,SG,Si,92,ATL,Jr. 6' Turnaround Jump Shot,2,MEM,295,10:20,16/03/2017,Tim Hardaway Jr.,37,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Jr. 6 'Tiro de salto de respuesta,16/03/2017,Jueves,309.0129447,68
ATL,Fallido,PF,Si,55,ATL,Tip Layup Shot,2,MEM,250,10:22,16/03/2017,Ersan Ilyasova,2,1,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Punta de enlace de punta,16/03/2017,Jueves,255.9785147,68
ATL,Fallido,PF,Si,293,ATL,Step Back Jump Shot,3,MEM,225,11:13,16/03/2017,Ersan Ilyasova,51,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Paso atrÃ¡s en el salto de salto,16/03/2017,Jueves,369.4238758,68
ATL,Anotado,SG,Si,52,ATL,Jr.  Driving Dunk,2,MEM,250,11:30,16/03/2017,Tim Hardaway Jr.,17,1,Anotado,Atlanta Hawks,Memphis Grizzlies,Escolta,Jr. conduciendo volcada,16/03/2017,Jueves,255.3507392,68
ATL,Anotado,F,Si,269,ATL,Jump Shot,3,MEM,141,0:27,16/03/2017,Taurean Prince,,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala,Salto de salto,16/03/2017,Jueves,303.713681,68
ATL,Anotado,F,Si,220,ATL,Running Jump Shot,3,MEM,66,0:57,16/03/2017,Taurean Prince,30,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala,Tiro de salto,16/03/2017,Jueves,229.6867432,68
ATL,Fallido,C,Si,72,ATL,Hook Bank Shot,2,MEM,337,1:59,16/03/2017,Dwight Howard,62,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Centro,Tiro del banco de gancho,16/03/2017,Jueves,344.6055716,68
ATL,Anotado,C,Si,92,ATL,Hook Shot,2,MEM,236,2:23,16/03/2017,Dwight Howard,24,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Centro,Tiro de gancho,16/03/2017,Jueves,253.2982432,68
ATL,Anotado,SG,Si,202,ATL,25' 3PT Running Jump Shot,3,MEM,454,2:48,16/03/2017,Tim Hardaway Jr.,25,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de carrera de 25 '3 puntos,16/03/2017,Jueves,496.9104547,68
ATL,Anotado,C,Si,50,ATL,Driving Reverse Layup,2,MEM,249,3:24,16/03/2017,Dwight Howard,36,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Centro,ConducciÃ³n de bandeja inversa,16/03/2017,Jueves,253.9704707,68
ATL,Anotado,C,Si,290,ATL,Jump Shot,3,MEM,192,4:00,16/03/2017,Mike Muscala,36,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Centro,Salto de salto,16/03/2017,Jueves,347.7987924,68
ATL,Fallido,SG,Si,279,ATL,25' 3PT Jump Shot,3,MEM,159,4:42,16/03/2017,Tim Hardaway Jr.,42,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 25 '3 puntos,16/03/2017,Jueves,321.1261434,68
ATL,Fallido,F,Si,200,ATL,Pullup Jump Shot,2,MEM,208,5:11,16/03/2017,Taurean Prince,29,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Ala,Tiro de salto pullup,16/03/2017,Jueves,288.5550207,68
ATL,Anotado,PG,Si,182,ATL,Pullup Jump Shot,2,MEM,131,5:43,16/03/2017,Dennis Schroder,32,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,224.2431716,68
ATL,Fallido,PG,Si,74,ATL,Driving Layup,2,MEM,259,6:17,16/03/2017,Dennis Schroder,34,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Bandeja,16/03/2017,Jueves,269.3640659,68
ATL,Fallido,SF,Si,143,ATL,Pullup Jump Shot,2,MEM,292,9:53,16/03/2017,Kent Bazemore,216,2,Anotado,Atlanta Hawks,Memphis Grizzlies,Alero,Tiro de salto pullup,16/03/2017,Jueves,325.1353564,68
ATL,Anotado,PG,Si,102,ATL,Jump Bank Shot,2,MEM,418,10:27,16/03/2017,Dennis Schroder,34,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Jump Bank Shot,16/03/2017,Jueves,430.2650346,68
ATL,Fallido,PG,Si,74,ATL,Running Jump Shot,3,MEM,20,10:48,16/03/2017,Dennis Schroder,21,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto,16/03/2017,Jueves,76.65507159,68
ATL,Fallido,PG,Si,58,ATL,Driving Layup,2,MEM,270,11:19,16/03/2017,Dennis Schroder,31,2,Bloqueado,Atlanta Hawks,Memphis Grizzlies,Base,Bandeja,16/03/2017,Jueves,276.1593743,68
ATL,Bloqueado,SG,Si,72,ATL,3PT Jump Shot,3,MEM,20,11:53,16/03/2017,Tim Hardaway Jr.,34,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 3 puntos,16/03/2017,Jueves,74.72616677,68
ATL,Fallido,SG,Si,740,ATL,69' 3PT Jump Shot,3,MEM,250,11:59,16/03/2017,Tim Hardaway Jr.,6,2,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 69 '3 puntos,16/03/2017,Jueves,781.0889834,68
ATL,Fallido,PF,Si,842,ATL,Driving Floating Bank Jump Shot,2,MEM,177,0:43,16/03/2017,Paul Millsap,,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Conducir disparo de salto de banco flotante,16/03/2017,Jueves,860.4028126,68
ATL,Fallido,PG,Si,769,ATL,Pullup Jump Shot,2,MEM,370,1:11,16/03/2017,Dennis Schroder,28,3,Anotado,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,853.382095,68
ATL,Anotado,PG,Si,827,ATL,Pullup Bank Shot,2,MEM,352,1:31,16/03/2017,Dennis Schroder,20,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Disparo del banco pullup,16/03/2017,Jueves,898.7953048,68
ATL,Fallido,PF,Si,760,ATL,Fadeaway Jumper,2,MEM,163,2:13,16/03/2017,Paul Millsap,42,3,Bloqueado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Puente,16/03/2017,Jueves,777.2830887,68
ATL,Bloqueado,SF,Si,647,ATL,Pullup Jump Shot,3,MEM,272,3:22,16/03/2017,Kent Bazemore,69,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Alero,Tiro de salto pullup,16/03/2017,Jueves,701.849699,68
ATL,Fallido,PF,Si,640,ATL,Jump Shot,3,MEM,250,4:32,16/03/2017,Paul Millsap,70,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Salto de salto,16/03/2017,Jueves,687.0953355,68
ATL,Fallido,PG,Si,725,ATL,Jump Shot,3,MEM,442,4:37,16/03/2017,Dennis Schroder,5,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Salto de salto,16/03/2017,Jueves,849.1107113,68
ATL,Fallido,PF,Si,858,ATL,Pullup Jump Shot,2,MEM,318,5:20,16/03/2017,Paul Millsap,43,3,Bloqueado,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Tiro de salto pullup,16/03/2017,Jueves,915.0344256,68
ATL,Bloqueado,PF,Si,819,ATL,Fadeaway Jumper,2,MEM,387,5:25,16/03/2017,Paul Millsap,5,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Puente,16/03/2017,Jueves,905.8311101,68
ATL,Fallido,SG,Si,637,ATL,25' 3PT Jump Shot,3,MEM,267,5:32,16/03/2017,Tim Hardaway Jr.,7,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 25 '3 puntos,16/03/2017,Jueves,690.693854,68
ATL,Fallido,SF,Si,881,ATL,Driving Layup,2,MEM,250,5:40,16/03/2017,Kent Bazemore,8,3,Anotado,Atlanta Hawks,Memphis Grizzlies,Alero,Bandeja,16/03/2017,Jueves,915.7843633,68
ATL,Anotado,SG,Si,671,ATL,24' 3PT Jump Shot,3,MEM,141,7:47,16/03/2017,Tim Hardaway Jr.,127,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto de 24 '3 puntos,16/03/2017,Jueves,685.6544319,68
ATL,Fallido,SF,Si,642,ATL,Pullup Jump Shot,3,MEM,248,8:14,16/03/2017,Kent Bazemore,27,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Alero,Tiro de salto pullup,16/03/2017,Jueves,688.2354248,68
ATL,Fallido,PF,Si,856,ATL,Floating Jump Shot,2,MEM,270,8:18,16/03/2017,Ersan Ilyasova,4,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Ala-pÃ­vot,Tiro de salto flotante,16/03/2017,Jueves,897.5722812,68
ATL,Fallido,PG,Si,715,ATL,Pullup Jump Shot,2,MEM,295,9:26,16/03/2017,Dennis Schroder,68,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Tiro de salto pullup,16/03/2017,Jueves,773.4662242,68
ATL,Fallido,SG,Si,642,ATL,25' 3PT Pullup Jump Shot,3,MEM,254,10:02,16/03/2017,Tim Hardaway Jr.,36,3,Fallido,Atlanta Hawks,Memphis Grizzlies,Escolta,Tiro de salto pullup de 25 '3 puntos,16/03/2017,Jueves,690.4201619,68
ATL,Fallido,SG,Si,886,ATL,Jr. 1' Driving Layup,2,MEM,236,11:57,16/03/2017,Tim Hardaway Jr.,115,3,Anotado,Atlanta Hawks,Memphis Grizzlies,Escolta,Jr. 1 'Plazo de conducciÃ³n,16/03/2017,Jueves,916.8925782,68
ATL,Anotado,PG,Si,887,ATL,Driving Layup,2,MEM,233,0:16,16/03/2017,Dennis Schroder,,4,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Bandeja,16/03/2017,Jueves,917.0921437,68
ATL,Fallido,C,Si,882,ATL,Hook Shot,2,MEM,223,0:44,16/03/2017,Dwight Howard,28,4,Fallido,Atlanta Hawks,Memphis Grizzlies,Centro,Tiro de gancho,16/03/2017,Jueves,909.7543625,68
ATL,Fallido,PG,Si,887,ATL,Jump Shot,3,MEM,482,2:16,16/03/2017,Jose Calderon,92,4,Fallido,Atlanta Hawks,Memphis Grizzlies,Base,Salto de salto,16/03/2017,Jueves,1009.501362,68
ATL,Fallido,C,Si,882,ATL,Putback Layup,2,MEM,262,2:18,16/03/2017,Dwight Howard,2,4,Bloqueado,Atlanta Hawks,Memphis Grizzlies,Centro,Bulto,16/03/2017,Jueves,920.0912998,68
